dataset,partition,client_id,mean_effective_lambda,observations,source
CIFAR-100,beta_0.3,13,0.15891940519213676,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,15,0.11244843900203705,1,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,16,0.16701174775759378,6,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,17,0.1790422111749649,5,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,18,0.152424618601799,1,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,19,0.13017874956130981,2,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,20,0.16445604860782623,5,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,21,0.16950088739395142,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,22,0.16642925888299942,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,23,0.12719765305519104,1,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,24,0.14915421605110168,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,25,0.15641580522060394,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,26,0.19935106486082077,6,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,27,0.18527908126513162,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,28,0.18858274817466736,1,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,29,0.16878867149353027,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,31,0.1434074342250824,2,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,32,0.17868043780326842,5,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,33,0.1479005478322506,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,34,0.17545956373214722,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,35,0.186555415391922,5,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,36,0.16843455036481222,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,37,0.1700301617383957,2,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,38,0.17884378135204315,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,40,0.18941742926836014,2,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,41,0.14875364303588867,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,42,0.19151015082995096,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,43,0.15944523736834526,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,44,0.17653368413448334,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,45,0.161875182390213,5,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,46,0.15674225240945816,2,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,47,0.16774903237819672,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,48,0.14698481559753418,1,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,49,0.19445007046063742,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,50,0.16584723815321922,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,51,0.1566391388575236,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,52,0.15771323069930077,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,53,0.16724361777305602,5,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,54,0.16722557321190834,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,55,0.1685547629992167,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,56,0.17455427646636962,5,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,57,0.18148896098136902,1,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,58,0.1593073010444641,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,59,0.1796286404132843,2,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,60,0.14965762197971344,2,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,61,0.17042661011219024,5,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,62,0.15127362310886383,2,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,63,0.17033132910728455,1,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,64,0.16279877225557962,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,65,0.17036553844809532,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,66,0.19172200933098793,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,68,0.16703596711158752,2,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,69,0.17559071779251098,5,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,70,0.1736021339893341,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,71,0.16917060315608978,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,72,0.18166667222976685,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,73,0.1800951026380062,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,74,0.19001675148804983,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,75,0.16491901874542236,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,76,0.15982518096764883,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,77,0.17891421914100647,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,78,0.15032535791397095,1,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,79,0.18722952902317047,5,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,80,0.17888790369033813,1,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,81,0.1660217046737671,1,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,82,0.1829729862511158,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,83,0.1402302086353302,1,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,84,0.18519651293754577,5,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,85,0.16369760632514954,5,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,86,0.141951784491539,2,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,87,0.19391253093878427,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,88,0.17183227837085724,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,91,0.17531943817933401,6,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,92,0.16616961359977722,1,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,93,0.1667294204235077,5,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,94,0.18383315205574036,2,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,95,0.18231983184814454,5,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,96,0.15917952358722687,3,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,97,0.1964006870985031,2,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,98,0.15964082947799138,7,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.3,99,0.16385700181126595,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_client_lmax_crosscheck_canonical_no_feature/cifar100/beta_0.3/seed0/lmax1p00/cifar100_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_canonical_nofeat_seed0_r500.pkl
CIFAR-100,beta_0.1,0,0.1230052188038826,4,/home/minss/fl/DXFL/logs/lambda/adaptive/logs_js_granularity_temperature_canonical_no_feature/beta_0.1/seed0/js_client/cifar100_beta_0.1_js_client_tkd1p00_canonical_nofeat_seed0_r500.pkl
